Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,tipo
barreleye model,,,,,No,No,No,,NFS,45000,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishDemenigisuToy,,6943,3Gucpfk3GP7mTsQtJ,MISCELLANEOUS
beach ball,Colorful,,,,No,No,No,,430,107,Colorful,Colorful,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Seaside,Yes,Does not play music,No lighting,For sale,FtrBeachball_Remake_0_0,0_0,9584,hduZB4RhQNp75i9W9,MISCELLANEOUS
beach ball,Blue,,,,No,No,No,,430,107,Blue,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Seaside,Yes,Does not play music,No lighting,For sale,FtrBeachball_Remake_1_0,1_0,9584,S76AqteAK5wCK3EaK,MISCELLANEOUS
beach ball,Red,,,,No,No,No,,430,107,Red,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Seaside,Yes,Does not play music,No lighting,For sale,FtrBeachball_Remake_2_0,2_0,9584,AAmKMRwJtXLZ7Q5gY,MISCELLANEOUS
beach ball,Watermelon,,,,No,No,No,,430,107,Green,Black,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Seaside,Yes,Does not play music,No lighting,For sale,FtrBeachball_Remake_3_0,3_0,9584,9Fr5G7gEkpJuvAfxp,MISCELLANEOUS
bell cricket model,,,,,No,No,No,,NFS,1290,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,,,,,No,Insect,No,Does not play music,No lighting,Not for sale,FtrInsectSuzumushiToy,,7096,apSjqHeXMQqunDq68,MISCELLANEOUS
betta model,,,,,No,No,No,,NFS,7500,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishBetaToy,,6937,6QbtWer62rhvhMTE5,MISCELLANEOUS
bingo wheel,,,,,No,No,No,,1000,250,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,party,,,,Yes,Toy,No,Does not play music,No lighting,For sale,FtrBingo,,864,atdJftYHmjRyrZctD,MISCELLANEOUS
birthday cake,Whipped-cream topping,Variation,,,No,Yes,No,1.0,NFS,100,White,Colorful,1x1,Birthday,,1.0.0,party,fancy,,birthday,Yes,Seasonal Decor,No,Does not play music,Candle,Not for sale,FtrBirthdayCake_Remake_0_0,0_0,3592,QGv7TucCMZbT9GAgb,MISCELLANEOUS
birthday cake,Chocolate buttercream,Variation,,,No,Yes,No,1.0,NFS,100,Brown,Colorful,1x1,Birthday,,1.0.0,party,fancy,,birthday,Yes,Seasonal Decor,No,Does not play music,Candle,Not for sale,FtrBirthdayCake_Remake_1_0,1_0,3592,a5kQSAhzKMNd49to5,MISCELLANEOUS
birthday cake,Strawberry buttercream,Variation,,,No,Yes,No,1.0,NFS,100,Pink,Colorful,1x1,Birthday,,1.0.0,party,fancy,,birthday,Yes,Seasonal Decor,No,Does not play music,Candle,Not for sale,FtrBirthdayCake_Remake_2_0,2_0,3592,Du5mKiJzoveS4wgwm,MISCELLANEOUS
birthday candles,Colorful,Variation,,,No,Yes,No,1.0,NFS,300,Colorful,Colorful,1x1,Birthday,,1.0.0,party,fancy,,birthday,Yes,Lamp,No,Does not play music,Candle,Not for sale,FtrBirthdayCandle_Remake_0_0,0_0,3591,8pMxBykz4fEvwHhmu,MISCELLANEOUS
birthday candles,Pink,Variation,,,No,Yes,No,1.0,NFS,300,Colorful,Pink,1x1,Birthday,,1.0.0,party,fancy,,birthday,Yes,Lamp,No,Does not play music,Candle,Not for sale,FtrBirthdayCandle_Remake_1_0,1_0,3591,9wmjv2pwBf4hK6EsK,MISCELLANEOUS
birthday candles,Blue,Variation,,,No,Yes,No,1.0,NFS,300,Colorful,Blue,1x1,Birthday,,1.0.0,party,fancy,,birthday,Yes,Lamp,No,Does not play music,Candle,Not for sale,FtrBirthdayCandle_Remake_2_0,2_0,3591,MDFyHoCvmAegjhDYS,MISCELLANEOUS
birthday candles,Green,Variation,,,No,Yes,No,1.0,NFS,300,Colorful,Green,1x1,Birthday,,1.0.0,party,fancy,,birthday,Yes,Lamp,No,Does not play music,Candle,Not for sale,FtrBirthdayCandle_Remake_3_0,3_0,3591,Z2prrYjqsQZJeNKeM,MISCELLANEOUS
birthday candles,Orange,Variation,,,No,Yes,No,1.0,NFS,300,Colorful,Orange,1x1,Birthday,,1.0.0,party,fancy,,birthday,Yes,Lamp,No,Does not play music,Candle,Not for sale,FtrBirthdayCandle_Remake_4_0,4_0,3591,ZBfb7tSgjSYvhbL2g,MISCELLANEOUS
birthday candles,Gorgeous,Variation,,,No,Yes,No,1.0,NFS,300,Colorful,Black,1x1,Birthday,,1.0.0,party,fancy,,birthday,Yes,Lamp,No,Does not play music,Candle,Not for sale,FtrBirthdayCandle_Remake_5_0,5_0,3591,dgxjSdNfTJaixZT92,MISCELLANEOUS
bitterling model,,,,,No,No,No,,NFS,2700,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishTanagoToy,,6931,wuQsW98QWyCPrKT2M,MISCELLANEOUS
black bass model,,,,,No,No,No,,NFS,1200,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishBlackbassToy,,6938,Gso4EevDL7KsjgPx2,MISCELLANEOUS
blowfish model,,,,,No,No,No,,NFS,15000,Beige,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishFuguToy,,6951,oTX5PGr3f57ch9B8a,MISCELLANEOUS
blue marlin model,,,,,No,No,No,,NFS,30000,Blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishKajikiToy,,6963,2eFAcmTSuPsQhKnka,MISCELLANEOUS
blue weevil beetle model,,,,,No,No,No,,NFS,2400,Green,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,,,,,No,Insect,No,Does not play music,No lighting,Not for sale,FtrInsectHousekizoumushiToy,,7118,XTn7faXJPnav4qMti,MISCELLANEOUS
bluegill model,,,,,No,No,No,,NFS,540,Blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishBlueguillToy,,6939,jvNKXHzJPBLggXCbF,MISCELLANEOUS
board game,Simple path game,,,,No,No,No,,1300,325,Green,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,living room,,,Yes,Toy,No,Does not play music,No lighting,For sale,FtrBoardgame_Remake_0_0,0_0,7599,ftczygdJQ4xWzN2fP,MISCELLANEOUS
board game,Territory game,,,,No,No,No,,1300,325,Orange,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,living room,,,Yes,Toy,No,Does not play music,No lighting,For sale,FtrBoardgame_Remake_1_0,1_0,7599,WuskmRMXubtrfBquq,MISCELLANEOUS
board game,Kids' game,,,,No,No,No,,1300,325,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,living room,,,Yes,Toy,No,Does not play music,No lighting,For sale,FtrBoardgame_Remake_2_0,2_0,7599,twTqZXghtkuCxmNu4,MISCELLANEOUS
book,Western literature,,,,No,No,No,,290,72,White,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,,,No,Study,No,Does not play music,No lighting,For sale,FtrBookOpened_Remake_0_0,0_0,3582,NjTf5TNrF5By3PyBN,MISCELLANEOUS
book,Japanese literature,,,,No,No,No,,290,72,White,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,,,No,Study,No,Does not play music,No lighting,For sale,FtrBookOpened_Remake_1_0,1_0,3582,ioqMDRcZznW9Xe856,MISCELLANEOUS
book,Encyclopedia,,,,No,No,No,,290,72,White,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,,,No,Study,No,Does not play music,No lighting,For sale,FtrBookOpened_Remake_2_0,2_0,3582,i7xJZokE4LJ5HZxf4,MISCELLANEOUS
book,Textbook,,,,No,No,No,,290,72,White,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,school,,,No,Study,No,Does not play music,No lighting,For sale,FtrBookOpened_Remake_3_0,3_0,3582,ZDNwaSDDfoCPtQbsA,MISCELLANEOUS
book stands,Colorful,,,,No,No,No,,1100,275,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,,,No,Study,No,Does not play music,No lighting,For sale,FtrBookstand_Remake_0_0,0_0,870,cP2tnipAuTBsNWgGR,MISCELLANEOUS
book stands,Brown,,,,No,No,No,,1100,275,Blue,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,,,No,Study,No,Does not play music,No lighting,For sale,FtrBookstand_Remake_1_0,1_0,870,mHCeLAyB66qW2ydud,MISCELLANEOUS
book stands,Black,,,,No,No,No,,1100,275,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,,,No,Study,No,Does not play music,No lighting,For sale,FtrBookstand_Remake_2_0,2_0,870,FjCkGrMFMX4fNKamq,MISCELLANEOUS
book stands,Pastel,,,,No,No,No,,1100,275,Pink,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,,,No,Study,No,Does not play music,No lighting,For sale,FtrBookstand_Remake_3_0,3_0,870,24P3zZHJEDv36mF2a,MISCELLANEOUS
bottled ship,Trading ship,,,,No,No,No,,1800,450,Light blue,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,ocean,folk art,,,No,Seaside,No,Does not play music,No lighting,For sale,FtrBottleship_Remake_0_0,0_0,683,aXnyQZbwg76SzBQHa,MISCELLANEOUS
bottled ship,Leisure boat,,,,No,No,No,,1800,450,Light blue,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,ocean,folk art,,,No,Seaside,No,Does not play music,No lighting,For sale,FtrBottleship_Remake_1_0,1_0,683,j2ApyozojYzK7Khri,MISCELLANEOUS
bottled ship,Pirate ship,,,,No,No,No,,1800,450,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,ocean,folk art,,,No,Seaside,No,Does not play music,No lighting,For sale,FtrBottleship_Remake_2_0,2_0,683,9QojZZtJs3kCNXSXM,MISCELLANEOUS
brine-shrimp aquarium,,,,,No,No,No,,1400,350,Purple,Purple,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,child's room,,,Yes,Special Fish,No,Does not play music,No lighting,For sale,FtrArtemiaAquarium,,11283,WNBo7KaagynoiWHmT,MISCELLANEOUS
bronze bug trophy,,,,,No,No,No,,NFS,400,Red,Brown,1x1,Bug-Off,,1.0.0,expensive,,,,No,Museum,No,Does not play music,No lighting,Not for sale,FtrTrophyInsectBronz,,1205,Lcw28JjoCnK455tB6,MISCELLANEOUS
bronze fish trophy,,,,,No,No,No,,NFS,400,Red,Brown,1x1,Fishing Tourney,,1.0.0,expensive,,,,No,Museum,No,Does not play music,No lighting,Not for sale,FtrTrophyFishBronz,,1202,QjFjDoKfGabSFRGx9,MISCELLANEOUS
bronze HHA trophy,,,,,No,No,No,,NFS,400,Red,Brown,1x1,HHA,,1.0.0,expensive,,,,No,Museum,No,Does not play music,No lighting,Not for sale,FtrTrophyHhaBronze,,7098,F87oKJpdoQRAkaFaW,MISCELLANEOUS
brown cicada model,,,,,No,No,No,,NFS,750,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,,,,,No,Insect,No,Does not play music,No lighting,Not for sale,FtrInsectAburazemiToy,,7046,wjYSHsmJgrehZZWDw,MISCELLANEOUS
Bunny Day basket,,,,,No,No,No,,NFS,1200,Colorful,Beige,1x1,Bunny Day,From Zipper after trading one of every egg (all 6 types) during Bunny Day.,1.1.0,fancy,,Bunny Day,,No,Easter,No,Does not play music,No lighting,Not for sale,FtrEggBasket,,12438,NfeT86ehRvW2dtd4v,MISCELLANEOUS
Bunny Day lamp,,,,,Yes,No,No,,NFS,1600,Orange,Orange,1x1,Crafting,,1.1.0,fancy,,Bunny Day,,Yes,Lamp,No,Does not play music,Fluorescent,Not for sale,FtrEggLamp,,12413,zhFHGB6w4uL4QjaCt,MISCELLANEOUS
butterfly fish model,,,,,No,No,No,,NFS,3000,Yellow,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishChouchouuoToy,,6941,47ssmN3qnpt9bZaze,MISCELLANEOUS
camp stove,Yellow,,,,No,No,No,,1300,325,Yellow,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,FtrKocher_Remake_0_0,0_0,889,f2oAZ3DFHBA54nsjT,MISCELLANEOUS
camp stove,Red,,,,No,No,No,,1300,325,Red,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,FtrKocher_Remake_1_0,1_0,889,NsuqM6fiYxvCWxXdu,MISCELLANEOUS
camp stove,Blue,,,,No,No,No,,1300,325,Blue,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,FtrKocher_Remake_2_0,2_0,889,X3EqPxiDm3dQgGfDK,MISCELLANEOUS
camp stove,Green,,,,No,No,No,,1300,325,Green,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,FtrKocher_Remake_3_0,3_0,889,GJSzHBLmzK9CAtJNr,MISCELLANEOUS
camp stove,Brown,,,,No,No,No,,1300,325,Brown,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,FtrKocher_Remake_4_0,4_0,889,Cnbap3jDFwXwguaCp,MISCELLANEOUS
camp stove,Black,,,,No,No,No,,1300,325,Black,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,FtrKocher_Remake_5_0,5_0,889,Jitf3NoWYksi6Pyzc,MISCELLANEOUS
candle,Gold,,,,No,No,No,,600,150,Yellow,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,horror,,,,Yes,Lamp,No,Does not play music,Candle,For sale,FtrCandle_Remake_0_0,0_0,2562,ZzpJaP2qb5DjtY9De,MISCELLANEOUS
candle,Silver,,,,No,No,No,,600,150,Gray,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,horror,,,,Yes,Lamp,No,Does not play music,Candle,For sale,FtrCandle_Remake_1_0,1_0,2562,3D6sojtwhEA2sFfy9,MISCELLANEOUS
candle,Copper,,,,No,No,No,,600,150,Brown,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,horror,,,,Yes,Lamp,No,Does not play music,Candle,For sale,FtrCandle_Remake_2_0,2_0,2562,sttJSK7SAGqLrfwWk,MISCELLANEOUS
candle,Black,,,,No,No,No,,600,150,Black,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,horror,,,,Yes,Lamp,No,Does not play music,Candle,For sale,FtrCandle_Remake_3_0,3_0,2562,oRDfNs96TvcdT8Qg7,MISCELLANEOUS
candle,White,,,,No,No,No,,600,150,White,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,horror,,,,Yes,Lamp,No,Does not play music,Candle,For sale,FtrCandle_Remake_4_0,4_0,2562,zFvAFr9HpzF9nsMKW,MISCELLANEOUS
cardboard box,Plain,,,,No,No,No,,120,30,Yellow,Yellow,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,,cardboard,,No,Desk,No,Does not play music,No lighting,For sale,FtrCardboard_Remake_0_0,0_0,3672,rPthPi8LRd5cpuddZ,MISCELLANEOUS
cardboard box,Labeled,,,,No,No,No,,120,30,Yellow,Blue,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,,cardboard,,No,Desk,No,Does not play music,No lighting,For sale,FtrCardboard_Remake_1_0,1_0,3672,4fE8SB7Q9gBu6y6tZ,MISCELLANEOUS
cardboard box,Oranges,,,,No,No,No,,120,30,Yellow,Orange,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,,cardboard,,No,Desk,No,Does not play music,No lighting,For sale,FtrCardboard_Remake_2_0,2_0,3672,oeKqJ9CYzSav7ziZP,MISCELLANEOUS
cardboard box,Apples,,,,No,No,No,,120,30,White,Red,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,,cardboard,,No,Desk,No,Does not play music,No lighting,For sale,FtrCardboard_Remake_3_0,3_0,3672,Z8xLg3xTwQ7wr5vZs,MISCELLANEOUS
cardboard box,Peaches,,,,No,No,No,,120,30,White,Pink,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,,cardboard,,No,Desk,No,Does not play music,No lighting,For sale,FtrCardboard_Remake_4_0,4_0,3672,rf5voSYbjkv8Qcteq,MISCELLANEOUS
cardboard box,Pears,,,,No,No,No,,120,30,White,Green,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,,cardboard,,No,Desk,No,Does not play music,No lighting,For sale,FtrCardboard_Remake_5_0,5_0,3672,9TGvM96PPPDXNPmG2,MISCELLANEOUS
cardboard box,Cherries,,,,No,No,No,,120,30,Yellow,Red,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,,cardboard,,No,Desk,No,Does not play music,No lighting,For sale,FtrCardboard_Remake_6_0,6_0,3672,XcBHngsQ9jZqE5Jh2,MISCELLANEOUS
carp model,,,,,No,No,No,,NFS,900,Gray,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishKoiToy,,6980,CDuhvehXthFWPPR27,MISCELLANEOUS
cartoonist's set,Black,,Blank,Manuscript paper,No,No,Yes,1.0,1200,300,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_0_0,0_0,4122,4Lxcoizn9W6XhXfXg,MISCELLANEOUS
cartoonist's set,Black,,Comic plan,Manuscript paper,No,No,Yes,1.0,1200,300,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_0_1,0_1,4122,QCDg2YCMq7DqRtPDL,MISCELLANEOUS
cartoonist's set,Black,,Gag comic,Manuscript paper,No,No,Yes,1.0,1200,300,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_0_2,0_2,4122,bxurwTSAiN8T5T4HX,MISCELLANEOUS
cartoonist's set,Silver,,Blank,Manuscript paper,No,No,Yes,1.0,1200,300,Gray,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_1_0,1_0,4122,qKSNtTYmDrwNaJfLX,MISCELLANEOUS
cartoonist's set,Silver,,Comic plan,Manuscript paper,No,No,Yes,1.0,1200,300,Gray,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_1_1,1_1,4122,Zch7iTn7zkjMABXC3,MISCELLANEOUS
cartoonist's set,Silver,,Gag comic,Manuscript paper,No,No,Yes,1.0,1200,300,Gray,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_1_2,1_2,4122,o6fHDD4aPFEcih4Hp,MISCELLANEOUS
cartoonist's set,Pink,,Blank,Manuscript paper,No,No,Yes,1.0,1200,300,Pink,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_2_0,2_0,4122,aZdnrJuj726u5omFc,MISCELLANEOUS
cartoonist's set,Pink,,Comic plan,Manuscript paper,No,No,Yes,1.0,1200,300,Pink,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_2_1,2_1,4122,k3fgnQMBg25xA3r6E,MISCELLANEOUS
cartoonist's set,Pink,,Gag comic,Manuscript paper,No,No,Yes,1.0,1200,300,Pink,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_2_2,2_2,4122,Xj4uCa4i7mm9Mmb4y,MISCELLANEOUS
cartoonist's set,Brown,,Blank,Manuscript paper,No,No,Yes,1.0,1200,300,Beige,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_3_0,3_0,4122,vhwgEkm6EWuiyWkDs,MISCELLANEOUS
cartoonist's set,Brown,,Comic plan,Manuscript paper,No,No,Yes,1.0,1200,300,Beige,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_3_1,3_1,4122,sYEhFdGSgKNmGbrLu,MISCELLANEOUS
cartoonist's set,Brown,,Gag comic,Manuscript paper,No,No,Yes,1.0,1200,300,Beige,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,,,,Yes,Study,No,Does not play music,Emission,For sale,FtrCartoonistset_Remake_3_2,3_2,4122,MGdYG2rhXEiWNDZW6,MISCELLANEOUS
cassette player,Red,,,,No,No,No,,2000,500,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicaseW_Remake_0_0,0_0,1708,wjaXHnbwi7YFjM224,MISCELLANEOUS
cassette player,Yellow,,,,No,No,No,,2000,500,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicaseW_Remake_1_0,1_0,1708,kHAMTYkzkMDYhPyRQ,MISCELLANEOUS
cassette player,Green,,,,No,No,No,,2000,500,Green,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicaseW_Remake_2_0,2_0,1708,sQMnjDBBwx4RYWHHA,MISCELLANEOUS
cassette player,Blue,,,,No,No,No,,2000,500,Blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicaseW_Remake_3_0,3_0,1708,2qkZWbXuHnjvWWn4D,MISCELLANEOUS
cassette player,Pink,,,,No,No,No,,2000,500,Pink,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicaseW_Remake_4_0,4_0,1708,8xHQnKhpysFivyZ7Y,MISCELLANEOUS
cassette player,Silver,,,,No,No,No,,2000,500,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicaseW_Remake_5_0,5_0,1708,ZFycQMQ2q3ihg7mTk,MISCELLANEOUS
cassette player,White,,,,No,No,No,,2000,500,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicaseW_Remake_6_0,6_0,1708,PMDnmo8k9iymJbqfL,MISCELLANEOUS
cassette player,Black,,,,No,No,No,,2000,500,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicaseW_Remake_7_0,7_0,1708,AfbRfM7fJwZ7zQoKt,MISCELLANEOUS
