Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID,tipo
paperboy cap,Red,No,1470,367,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,everyday; formal; work,HeadCap,Yes,For sale,CapHatHunting4,11515,e3k4XpPMoahNaWv78,HEADWEAR
patchwork tulip hat,Pink,No,1680,420,Pink,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatTulippatch0,9870,SGjLHQg8TFGDWH2N8,HEADWEAR
patchwork tulip hat,Blue,No,1680,420,Blue,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatTulippatch1,11993,pTWoeyHzNCW9ZW67y,HEADWEAR
patchwork tulip hat,Yellow,No,1680,420,Yellow,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,Yes,For sale,CapHatTulippatch2,11994,Zxq3wn7giQ6rBFaRT,HEADWEAR
peach hat,Peach,Yes,NFS,1000,Pink,Yellow,1x1,,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatPeach0,9874,ndyX7HhTu335TzW9b,HEADWEAR
pear hat,Green,Yes,NFS,1000,Green,Brown,1x1,,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,Yes,Not for sale,CapHatPear0,9872,nQDCrcuuoxWRwhyzt,HEADWEAR
pigtail,Hair Color,No,NFS,800,Colorful,Colorful,1x1,,Gulliver,,All Year,No,1.0.0,Cool,everyday,Headgear_HasEar,No,Not for sale,CapWigPigtail,5819,8GiNANCYoscQGgW8i,HEADWEAR
pilot's cap,Brown,No,1120,280,Brown,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,No,For sale,CapHelmetPilot0,5362,MeD6WKsME9zhgTo5R,HEADWEAR
pilot's cap,Black,No,1120,280,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,No,For sale,CapHelmetPilot1,11613,6BxAvii2rcxRCaL7g,HEADWEAR
pilot's cap,Avocado,No,1120,280,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,No,For sale,CapHelmetPilot2,11614,yG8ej28n3Gn5GBvKr,HEADWEAR
pilot's hat,Navy blue,No,1680,420,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,HeadCap,Yes,For sale,CapHatCaptainsky0,8612,wqL65kvbtwtrWmQvu,HEADWEAR
pilot's hat,Black,No,1680,420,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,HeadCap,Yes,For sale,CapHatCaptainsky1,11827,rtjQ3mqNSJsPmFmaK,HEADWEAR
pilot's hat,Light blue,No,1680,420,Light blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,HeadCap,Yes,For sale,CapHatCaptainsky2,11828,zbMCmXJx7nPvr5wNG,HEADWEAR
pineapple cap,Yellow,No,700,175,Yellow,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,fairy tale; party; theatrical; vacation,HeadCap,Yes,For sale,CapHatPineapple,5279,dPCd6Ab8DeCJFYskS,HEADWEAR
plain cap,Gray,No,560,140,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,outdoorsy; work,HeadCap,Yes,For sale,CapHatWorkcap0,5148,by6mbBP6LtRDsEnGb,HEADWEAR
plain cap,Beige,No,560,140,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Simple,outdoorsy; work,HeadCap,Yes,For sale,CapHatWorkcap1,11516,sDYHTbiZX2M9deKRW,HEADWEAR
plain cap,Red,No,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; work,HeadCap,Yes,For sale,CapHatWorkcap2,11517,D2deq4Cs3kzxZhxfT,HEADWEAR
plain cap,Blue,No,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; work,HeadCap,Yes,For sale,CapHatWorkcap3,11518,A4TTtSGv4Y6S7nrHy,HEADWEAR
plain cap,Green,No,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,outdoorsy; work,HeadCap,Yes,For sale,CapHatWorkcap4,11519,W8MEs7KCn9gMPGzS8,HEADWEAR
police cap,Navy blue,No,1680,420,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,HeadCap,Yes,For sale,CapHatPoliceNavy,5141,yfwrPpLDLYjKTwmbt,HEADWEAR
pom casquette,Brown,No,880,220,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette0,6054,RbFmSEbYbPYhtJBR9,HEADWEAR
pom casquette,White,No,880,220,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette1,11539,FEBs8oY4JiFabEvz8,HEADWEAR
pom casquette,Red,No,880,220,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette2,11540,kWEMQ8k696TFEQ7ad,HEADWEAR
pom casquette,Green,No,880,220,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Yes,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette3,11541,hLQKe6bnAMSEkW3om,HEADWEAR
pom casquette,Blue,No,880,220,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette4,11542,i2dMhDvcCwmJkaHRz,HEADWEAR
pom casquette,Gray,No,880,220,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Cute,everyday; comfy,HeadCap,Yes,For sale,CapHatKnitcasquette5,11543,iiq5LwcDrvyujdj6m,HEADWEAR
pompadour wig,Hair Color,No,1280,320,Colorful,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cool,theatrical,Headgear_HasEar,No,For sale,CapWigRegent,5689,jBfmG2MkmbCBcTeyg,HEADWEAR
power helmet,Red,No,3220,805,Red,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfacePowered0,5697,sBvbWywKWGzoHhvTN,HEADWEAR
power helmet,Blue,No,3220,805,Blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfacePowered1,11794,2nLjatjz4neFSM28L,HEADWEAR
power helmet,Green,No,3220,805,Green,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfacePowered2,11795,BYKxLLgas3qvqijBS,HEADWEAR
power helmet,Black,No,3220,805,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,No,For sale,CapFullfacePowered3,11796,gY6w3hNQMAcgSgPxa,HEADWEAR
purple hyacinth crown,Purple,Yes,NFS,2880,Purple,Purple,1x1,,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentHyacinth3,5098,MPEexcEJFfRQPPHoq,HEADWEAR
purple pansy crown,Purple,Yes,NFS,2880,Purple,Purple,1x1,,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentPansy3,5107,vmtf5bE9cGLDf99Th,HEADWEAR
purple windflower crown,Purple,Yes,NFS,2880,Purple,Purple,1x1,,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentAnemone3,5101,BerFDtXNFXSKuaijZ,HEADWEAR
racing helmet,Red,No,1040,260,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing0,5443,v8Teg4WDsBorRnXrd,HEADWEAR
racing helmet,White,No,1040,260,White,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing1,10237,KpBh5M485u3R2Lrcc,HEADWEAR
racing helmet,Black,No,1040,260,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing2,10238,6hzfbtRroRgefZL9u,HEADWEAR
racing helmet,Blue,No,1040,260,Blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing3,10239,eoJa8tJsMeMtJWTJF,HEADWEAR
racing helmet,Pink,No,1040,260,Pink,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing4,10240,xvmSpTqeF5pJyYsWF,HEADWEAR
racing helmet,Green,No,1040,260,Green,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing5,10241,XEiqcuixofbXJFqm7,HEADWEAR
racing helmet,Purple,No,1040,260,Purple,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing6,10242,CjhqExwCjEKGvvKKu,HEADWEAR
racing helmet,Light blue,No,1040,260,Light blue,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,outdoorsy; sporty; work,HeadFullFace,No,For sale,CapFullfaceRacing7,10243,yrCyty3XMGQhB6g4d,HEADWEAR
rain hat,Yellow,No,880,220,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain0,7394,TJPYFnhwcvrkbXTRE,HEADWEAR
rain hat,Green,No,880,220,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain1,9569,eoaP4vDe5vtRvpsvo,HEADWEAR
rain hat,Pink,No,880,220,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain2,9570,dBGze9DKCaS8XzhNm,HEADWEAR
rain hat,Blue,No,880,220,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain3,9571,Rg9Ro56tvjEjnekqN,HEADWEAR
rain hat,Red,No,880,220,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain4,9572,8zwaRco9qxQLzTZeT,HEADWEAR
rain hat,Black,No,880,220,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain5,9573,WiE7mCBg8Xm3eq9MP,HEADWEAR
rain hat,Purple,No,880,220,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain6,9574,6qPbnNZS5PnrwWEjE,HEADWEAR
rain hat,Beige,No,880,220,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatRain7,9575,nYJgQys2nLuNu9n3M,HEADWEAR
ribbon,Green,No,490,122,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon0,2609,ZvaqnH8RjnGNJ8Mz2,HEADWEAR
ribbon,Red,No,490,122,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon1,2610,Cm8LuNKxhXSxdPGbf,HEADWEAR
ribbon,Blue,No,490,122,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon2,10851,bhLAKNQyDxoq2rerS,HEADWEAR
ribbon,Yellow,No,490,122,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon3,10852,NS2NKE2exTtytCZB2,HEADWEAR
ribbon,Orange,No,490,122,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon4,10853,J6P6YsgHwNoNq2LAk,HEADWEAR
ribbon,Pink,No,490,122,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon5,10854,CgYXHSbH8Bn9HYfHk,HEADWEAR
ribbon,White,No,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon6,10855,Za6NEdY6H8kymJjZD,HEADWEAR
ribbon,Black,No,490,122,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale; party; theatrical,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLRibbon7,10856,S6o27pK4x9JPsETr4,HEADWEAR
ribboned garden hat,Blue,No,700,175,Beige,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatGarlystrawhat0,9868,rLYhFzqMMmBMunom8,HEADWEAR
ribboned garden hat,Pink,No,700,175,White,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatGarlystrawhat1,11990,uwjz7ukHv4SHPXK5z,HEADWEAR
ribboned garden hat,Black,No,700,175,Brown,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatGarlystrawhat2,11991,5SgJGpo9igFCaPRoN,HEADWEAR
ribboned garden hat,Brown,No,700,175,Black,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,HeadCap,Yes,For sale,CapHatGarlystrawhat3,11992,qAraqZxBigCooecK5,HEADWEAR
ribboned straw hat,Light blue,No,490,122,Beige,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cute,everyday; comfy; vacation,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinistrawhat0,7273,rMzmWuC9KfJf6peAm,HEADWEAR
ribboned straw hat,Pink,No,490,122,Beige,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; comfy; vacation,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinistrawhat1,10894,x9BQmtbCtQBA9AYBt,HEADWEAR
ribboned straw hat,Black,No,490,122,Beige,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; comfy; vacation,HeadHairOrnament_Left,Yes,For sale,CapOrnamentLMinistrawhat2,10895,YLtzZraTojRJKEEwD,HEADWEAR
rose crown,Colorful,Yes,NFS,480,Red,Yellow,1x1,,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentRose1,5111,jnYpwpwEuPzZBLyNE,HEADWEAR
royal crown,Red,No,1200000,300000,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; party; theatrical,HeadCap,Yes,For sale,CapHatCrownRed,5307,s8RSxedxt7JkFnGCw,HEADWEAR
safety helmet,Yellow,No,770,192,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Yes,1.0.0,Active,work,HeadCap,Yes,For sale,CapHatSafetyhat0,5139,yLTcbe5oBBNaBeZ6C,HEADWEAR
safety helmet,Blue,No,770,192,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,work,HeadCap,Yes,For sale,CapHatSafetyhat1,10215,6jCASto2hkup7SnCx,HEADWEAR
safety helmet,Orange,No,770,192,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,work,HeadCap,Yes,For sale,CapHatSafetyhat2,10216,dhHYz2RRjWayfkQEH,HEADWEAR
safety helmet,Green,No,770,192,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,work,HeadCap,Yes,For sale,CapHatSafetyhat3,10217,Ln5vmrGq2hJkR3PtT,HEADWEAR
safety helmet,Black,No,770,192,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,work,HeadCap,Yes,For sale,CapHatSafetyhat4,10218,9sEsTF8fz25uiKeyu,HEADWEAR
sailor's hat,White,No,1680,420,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Simple,vacation; work,HeadCap,Yes,For sale,CapHatSailor0,5265,4X4XmNgYXYAzzNtdi,HEADWEAR
sailor's hat,Navy blue,No,1680,420,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,vacation; work,HeadCap,Yes,For sale,CapHatSailor1,10751,n86dWH8vAaQB7WEPw,HEADWEAR
sailor's hat,Blue,No,1680,420,Light blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,vacation; work,HeadCap,Yes,For sale,CapHatSailor2,10752,XeLSB8Q8sGesA7we4,HEADWEAR
samurai helmet,Red,No,5880,1470,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeSamurai0,5386,CRaXaihromqkoANCX,HEADWEAR
samurai helmet,Black,No,5880,1470,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeSamurai1,11877,tYs5STREcJNLa54Bg,HEADWEAR
samurai helmet,Blue,No,5880,1470,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeSamurai2,11878,mA3xB6PbuWSJYRfGL,HEADWEAR
samurai helmet,White,No,5880,1470,White,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeSamurai3,11879,Ffq5iTxhgCu7y3DSS,HEADWEAR
samurai helmet,Golden yellow,No,5880,1470,Orange,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,theatrical; work,Headgear_NoEarNoJaw,No,For sale,CapCostumeSamurai4,11880,ns5rMmrK588zgh69K,HEADWEAR
samurai wig,Hair Color,No,NFS,800,Colorful,Colorful,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,theatrical,Headgear_HasEar,No,Not for sale,CapWigSamurai,5690,sPyM96NbCMMthDRAT,HEADWEAR
scholar's hat,Red,No,3010,752,Black,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,HeadCap,Yes,For sale,CapHatBachelor0,5137,ngKiFRMtrgD6LBE6A,HEADWEAR
scholar's hat,Green,No,3010,752,Black,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,HeadCap,Yes,For sale,CapHatBachelor1,11867,v3t8KjW53rwn4gX5n,HEADWEAR
scholar's hat,Blue,No,3010,752,Black,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,HeadCap,Yes,For sale,CapHatBachelor2,11868,FRbH2BN8yuZ4bMdKK,HEADWEAR
scholar's hat,Yellow,No,3010,752,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,HeadCap,Yes,For sale,CapHatBachelor3,11869,hfcgP2if8TbvFFDdK,HEADWEAR
school hat,Yellow,No,560,140,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday,HeadCap,Yes,For sale,CapHatSchool0,4739,ihFYQjYM3HLa4CQNi,HEADWEAR
school hat,Navy blue,No,560,140,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday,HeadCap,Yes,For sale,CapHatSchool1,10867,iAunhufuX73SZi4P4,HEADWEAR
shallow knit cap,Green,No,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow0,5329,QnkCaKsFnY7koZXAn,HEADWEAR
shallow knit cap,Beige,No,560,140,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow1,10938,ASNvzDY8sNYfWMx7D,HEADWEAR
shallow knit cap,Navy blue,No,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow2,10939,8dML5ksiTK3QpzaQn,HEADWEAR
shallow knit cap,Red,No,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow3,10940,beHqfsQ2Ndd6cjNrm,HEADWEAR
shallow knit cap,Purple,No,560,140,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow4,10941,7RbsKkMeXDZW25fX5,HEADWEAR
shallow knit cap,Gray,No,560,140,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow5,10942,sjPzMYvFq3nxYz9xZ,HEADWEAR
shallow knit cap,Brown,No,560,140,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday; outdoorsy,HeadCap,Yes,For sale,CapHatShallow6,10943,q7wFGkmqHbSbmowMz,HEADWEAR
sheep hood,White,No,980,245,White,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,No,For sale,CapBangsSheep0,5465,RpK4nNwMTTACXuzhs,HEADWEAR
sheep hood,Pink,No,980,245,Pink,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,No,For sale,CapBangsSheep1,11708,fBYmX7mH9s8KRCb7i,HEADWEAR
sheep hood,Light blue,No,980,245,Light blue,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,No,For sale,CapBangsSheep2,11709,qnbki7izJQJh3WKAe,HEADWEAR
sheep hood,Brown,No,980,245,Brown,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Headgear_HasBang,No,For sale,CapBangsSheep3,11710,YXFhijLketa7Gohf5,HEADWEAR
silk hat,Green,No,NFS,500,Red,Green,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,HeadCap,Yes,Not for sale,CapHatChina0,5284,CCWstWanNNy9NeknS,HEADWEAR
silk hat,Blue,No,NFS,500,Red,Blue,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,HeadCap,Yes,Not for sale,CapHatChina1,11849,xPsEvMLiWZMoK6oGz,HEADWEAR
silk hat,Yellow,No,NFS,500,Red,Yellow,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,HeadCap,Yes,Not for sale,CapHatChina2,11850,aSwkTGeBh4yrwfxAR,HEADWEAR
silk hat,Black,No,NFS,500,Red,Black,1x1,,Gulliver,,All Year,No,1.0.0,Elegant,everyday; formal,HeadCap,Yes,Not for sale,CapHatChina3,11851,wAXG8RJJ7TpyncmcF,HEADWEAR
simple mum crown,Green,Yes,NFS,2880,Green,Green,1x1,,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,Yes,Not for sale,CapOrnamentMum3,5119,azamBTFvDxNkLTXFL,HEADWEAR
