Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,tipo
baby chair,Yellow,,Bear,Cushion,No,No,Yes,1.0,1200,300,Yellow,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_2_0,2_0,3305,SrYrGG6KFSsL2t44t,HOUSEWARES
baby chair,Yellow,,Strawberry,Cushion,No,No,Yes,1.0,1200,300,Yellow,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_2_1,2_1,3305,BpCJtM8aCQG4npCgi,HOUSEWARES
baby chair,Yellow,,Butterfly,Cushion,No,No,Yes,1.0,1200,300,Yellow,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_2_2,2_2,3305,2viSrxqmyLaJvzTCN,HOUSEWARES
baby chair,Yellow,,Train,Cushion,No,No,Yes,1.0,1200,300,Yellow,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_2_3,2_3,3305,TaiysCHzEZcmoaWxh,HOUSEWARES
baby chair,Yellow,,Paw print,Cushion,No,No,Yes,1.0,1200,300,Yellow,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_2_4,2_4,3305,kfty2gGw5RRZSn83e,HOUSEWARES
baby chair,Green,,Bear,Cushion,No,No,Yes,1.0,1200,300,Green,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_3_0,3_0,3305,GbFytCa455MMYZwsP,HOUSEWARES
baby chair,Green,,Strawberry,Cushion,No,No,Yes,1.0,1200,300,Green,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_3_1,3_1,3305,5uhAs2KBzMWDjBhhN,HOUSEWARES
baby chair,Green,,Butterfly,Cushion,No,No,Yes,1.0,1200,300,Green,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_3_2,3_2,3305,AAvLv8NDKAbmDAn5n,HOUSEWARES
baby chair,Green,,Train,Cushion,No,No,Yes,1.0,1200,300,Green,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_3_3,3_3,3305,5HzSmLCFfoAfQ4ukQ,HOUSEWARES
baby chair,Green,,Paw print,Cushion,No,No,Yes,1.0,1200,300,Green,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_3_4,3_4,3305,3e9b2NF4sqpynsAx2,HOUSEWARES
baby chair,Blue,,Bear,Cushion,No,No,Yes,1.0,1200,300,Blue,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_0,4_0,3305,RMwmh5fZqQdxortFr,HOUSEWARES
baby chair,Blue,,Strawberry,Cushion,No,No,Yes,1.0,1200,300,Blue,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_1,4_1,3305,qirfQTS5gihdZrjo7,HOUSEWARES
baby chair,Blue,,Butterfly,Cushion,No,No,Yes,1.0,1200,300,Blue,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_2,4_2,3305,2w7g3DewPNN9w47Yu,HOUSEWARES
baby chair,Blue,,Train,Cushion,No,No,Yes,1.0,1200,300,Blue,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_3,4_3,3305,kdizs26rBhoFN96R8,HOUSEWARES
baby chair,Blue,,Paw print,Cushion,No,No,Yes,1.0,1200,300,Blue,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_4,4_4,3305,bm6bYatvhGTNsmo36,HOUSEWARES
baby chair,White,,Bear,Cushion,No,No,Yes,1.0,1200,300,White,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_0,5_0,3305,LyPzknPf7igr4LEEk,HOUSEWARES
baby chair,White,,Strawberry,Cushion,No,No,Yes,1.0,1200,300,White,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_1,5_1,3305,MExvKfHcM8ieNnr6p,HOUSEWARES
baby chair,White,,Butterfly,Cushion,No,No,Yes,1.0,1200,300,White,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_2,5_2,3305,bxcu2gBDFQhKEpiHz,HOUSEWARES
baby chair,White,,Train,Cushion,No,No,Yes,1.0,1200,300,White,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_3,5_3,3305,zKcKRjhc7Wb7KNnyd,HOUSEWARES
baby chair,White,,Paw print,Cushion,No,No,Yes,1.0,1200,300,White,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_4,5_4,3305,6KtfAG6q5J5v4ihKh,HOUSEWARES
baby chair,Black,,Bear,Cushion,No,No,Yes,1.0,1200,300,Black,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_0,6_0,3305,hu24KrPHNS3tA8ufv,HOUSEWARES
baby chair,Black,,Strawberry,Cushion,No,No,Yes,1.0,1200,300,Black,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_1,6_1,3305,n37p2mDFJtcuqd3rs,HOUSEWARES
baby chair,Black,,Butterfly,Cushion,No,No,Yes,1.0,1200,300,Black,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_2,6_2,3305,wnBYp2TgHjyzR5gRu,HOUSEWARES
baby chair,Black,,Train,Cushion,No,No,Yes,1.0,1200,300,Black,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_3,6_3,3305,s2QnWwt8XqMkDaBow,HOUSEWARES
baby chair,Black,,Paw print,Cushion,No,No,Yes,1.0,1200,300,Black,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_4,6_4,3305,wfyDHz4qnjgSATJ6A,HOUSEWARES
bamboo basket,Green bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1120,Green,Green,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,No,Japanese Style,No,Does not play music,No lighting,Not for sale,FtrBambooBasket_Remake_0_0,0_0,3658,EhqChmN8mmQb5Xbrs,HOUSEWARES
bamboo basket,Dried bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1120,Beige,Yellow,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,No,Japanese Style,No,Does not play music,No lighting,Not for sale,FtrBambooBasket_Remake_1_0,1_0,3658,dAKRbYy67TArprnWc,HOUSEWARES
bamboo basket,Smoke-cured bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1120,Brown,Green,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,No,Japanese Style,No,Does not play music,No lighting,Not for sale,FtrBambooBasket_Remake_2_0,2_0,3658,TEGzshjkjEi8xNENg,HOUSEWARES
bamboo bench,Green bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1280,Green,Green,2x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Sofa,Yes,Does not play music,No lighting,Not for sale,FtrBambooChairL_Remake_0_0,0_0,710,2tCFN227dJ3Hg3WMj,HOUSEWARES
bamboo bench,Dried bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1280,Yellow,Yellow,2x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Sofa,Yes,Does not play music,No lighting,Not for sale,FtrBambooChairL_Remake_1_0,1_0,710,zZwxBNb8kENP7Bbun,HOUSEWARES
bamboo bench,Smoke-cured bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1280,Brown,Brown,2x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Sofa,Yes,Does not play music,No lighting,Not for sale,FtrBambooChairL_Remake_2_0,2_0,710,HrbrLwoxhytQxAtgy,HOUSEWARES
bamboo doll,,,,,Yes,No,No,,NFS,2400,Green,Green,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Toy,No,Does not play music,No lighting,Not for sale,FtrBambooSurprisedbox,,3555,bGoF3W3Hv9bpFCb3N,HOUSEWARES
bamboo floor lamp,Green bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1280,Green,Green,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Lamp,No,Does not play music,Fluorescent,Not for sale,FtrBambooLamp_Remake_0_0,0_0,3557,oKBfrdHdJHZohuzKS,HOUSEWARES
bamboo floor lamp,Dried bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1280,Yellow,Yellow,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Lamp,No,Does not play music,Fluorescent,Not for sale,FtrBambooLamp_Remake_1_0,1_0,3557,SfkBnfaHi6NWkaAW5,HOUSEWARES
bamboo floor lamp,Smoke-cured bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1280,Brown,Brown,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Lamp,No,Does not play music,Fluorescent,Not for sale,FtrBambooLamp_Remake_2_0,2_0,3557,ydijPPy8uTsqMp5Xr,HOUSEWARES
bamboo noodle slide,,,,,Yes,No,No,,NFS,3160,Green,Brown,3x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Japanese Style,Yes,Does not play music,No lighting,Not for sale,FtrBambooSomen,,5979,NG3b8xMm5pXGMmHMq,HOUSEWARES
bamboo partition,Green bamboo,Bamboo,,,Yes,Yes,No,3.0,NFS,2020,Green,White,2x0.5,,Crafting,,1.0.0,zen-style,,bamboo,,No,Screen,No,Does not play music,No lighting,Not for sale,FtrBambooScreen_Remake_0_0,0_0,3553,y8EchKnaboQBTeo3f,HOUSEWARES
bamboo partition,Dried bamboo,Bamboo,,,Yes,Yes,No,3.0,NFS,2020,Yellow,White,2x0.5,,Crafting,,1.0.0,zen-style,,bamboo,,No,Screen,No,Does not play music,No lighting,Not for sale,FtrBambooScreen_Remake_1_0,1_0,3553,o455mYY5evSrec8gu,HOUSEWARES
bamboo partition,Smoke-cured bamboo,Bamboo,,,Yes,Yes,No,3.0,NFS,2020,Brown,Gray,2x0.5,,Crafting,,1.0.0,zen-style,,bamboo,,No,Screen,No,Does not play music,No lighting,Not for sale,FtrBambooScreen_Remake_2_0,2_0,3553,tML8Tmvmyh7Y2d3vK,HOUSEWARES
bamboo shelf,Green bamboo,Bamboo,,,Yes,Yes,No,4.0,NFS,2400,Green,White,2x1,,Crafting,,1.0.0,zen-style,,bamboo,,No,Shelf,No,Does not play music,No lighting,Not for sale,FtrBambooShelf_Remake_0_0,0_0,3551,uucJrLxCbCQgn76vt,HOUSEWARES
bamboo shelf,Dried bamboo,Bamboo,,,Yes,Yes,No,4.0,NFS,2400,Yellow,Purple,2x1,,Crafting,,1.0.0,zen-style,,bamboo,,No,Shelf,No,Does not play music,No lighting,Not for sale,FtrBambooShelf_Remake_1_0,1_0,3551,6k44YK9g9LPcD6eNy,HOUSEWARES
bamboo shelf,Smoke-cured bamboo,Bamboo,,,Yes,Yes,No,4.0,NFS,2400,Brown,Gray,2x1,,Crafting,,1.0.0,zen-style,,bamboo,,No,Shelf,No,Does not play music,No lighting,Not for sale,FtrBambooShelf_Remake_2_0,2_0,3551,k2NAwacr6p5HwRfYP,HOUSEWARES
bamboo speaker,Green bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1230,Green,Beige,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Audio,No,Retro,No lighting,Not for sale,FtrBambooMusic_Remake_0_0,0_0,10743,WJ7AWij94wCSryAjs,HOUSEWARES
bamboo speaker,Dried bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1230,Yellow,Beige,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Audio,No,Retro,No lighting,Not for sale,FtrBambooMusic_Remake_1_0,1_0,10743,TbCtKQ3pESjZA2fdi,HOUSEWARES
bamboo speaker,Smoke-cured bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,1230,Brown,Beige,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Audio,No,Retro,No lighting,Not for sale,FtrBambooMusic_Remake_2_0,2_0,10743,94FEDXAad9ELWiCTL,HOUSEWARES
bamboo stool,Green bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,800,Green,Green,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Chair,Yes,Does not play music,No lighting,Not for sale,FtrBambooStool_Remake_0_0,0_0,10742,Sum7NqgKH9mzAx9W2,HOUSEWARES
bamboo stool,Dried bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,800,Yellow,Yellow,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Chair,Yes,Does not play music,No lighting,Not for sale,FtrBambooStool_Remake_1_0,1_0,10742,NSwAuK4PkDRcyE59N,HOUSEWARES
bamboo stool,Smoke-cured bamboo,Bamboo,,,Yes,Yes,No,2.0,NFS,800,Brown,Brown,1x1,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Chair,Yes,Does not play music,No lighting,Not for sale,FtrBambooStool_Remake_2_0,2_0,10742,x2amvL7SFyHW664my,HOUSEWARES
bamboo stopblock,Green bamboo,Bamboo,,,Yes,Yes,No,1.0,NFS,480,Green,Black,1x0.5,,Crafting,,1.0.0,zen-style,,bamboo,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrBambooCarstop_Remake_0_0,0_0,3556,evenswKam93cbDeao,HOUSEWARES
bamboo stopblock,Dried bamboo,Bamboo,,,Yes,Yes,No,1.0,NFS,480,Yellow,Beige,1x0.5,,Crafting,,1.0.0,zen-style,,bamboo,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrBambooCarstop_Remake_1_0,1_0,3556,Nx7t9hM7jhfCu5pKW,HOUSEWARES
bamboo stopblock,Smoke-cured bamboo,Bamboo,,,Yes,Yes,No,1.0,NFS,480,Brown,Black,1x0.5,,Crafting,,1.0.0,zen-style,,bamboo,,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrBambooCarstop_Remake_2_0,2_0,3556,rcGeNM8ZcnF3y3FHX,HOUSEWARES
barbecue,Red,,,,No,No,No,,2500,625,Red,Colorful,1x1,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,FtrBarbecuegrill_Remake_0_0,0_0,330,4iaPhJhwanmxMDFs5,HOUSEWARES
barbecue,Yellow,,,,No,No,No,,2500,625,Yellow,Colorful,1x1,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,FtrBarbecuegrill_Remake_1_0,1_0,330,XvEi9AfrWodjqcnnt,HOUSEWARES
barbecue,Green,,,,No,No,No,,2500,625,Green,Colorful,1x1,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,FtrBarbecuegrill_Remake_2_0,2_0,330,WGgHy5RPhRkTdktww,HOUSEWARES
barbecue,White,,,,No,No,No,,2500,625,White,Colorful,1x1,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,FtrBarbecuegrill_Remake_3_0,3_0,330,g9DxWX8qcrFpPjj2s,HOUSEWARES
barbecue,Black,,,,No,No,No,,2500,625,Black,Colorful,1x1,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,FtrBarbecuegrill_Remake_4_0,4_0,330,ArGHiDEjLyA7p8f66,HOUSEWARES
barbell,Black,Plate color,,,Yes,Yes,No,7.0,NFS,7500,Black,Gray,2x1,,Crafting,,1.0.0,fitness,,,,No,Sports,No,Does not play music,No lighting,Not for sale,FtrBarbell_Remake_0_0,0_0,4078,LWrHznT5ZyCtF2vjQ,HOUSEWARES
barbell,White,Plate color,,,Yes,Yes,No,7.0,NFS,7500,White,Gray,2x1,,Crafting,,1.0.0,fitness,,,,No,Sports,No,Does not play music,No lighting,Not for sale,FtrBarbell_Remake_1_0,1_0,4078,huZozQf8hjT2ADKjS,HOUSEWARES
barbell,Red,Plate color,,,Yes,Yes,No,7.0,NFS,7500,Red,Gray,2x1,,Crafting,,1.0.0,fitness,,,,No,Sports,No,Does not play music,No lighting,Not for sale,FtrBarbell_Remake_2_0,2_0,4078,x6rceFML9W22FHmbE,HOUSEWARES
barbell,Colorful,Plate color,,,Yes,Yes,No,7.0,NFS,7500,Colorful,Gray,2x1,,Crafting,,1.0.0,fitness,,,,No,Sports,No,Does not play music,No lighting,Not for sale,FtrBarbell_Remake_3_0,3_0,4078,dtmmNs3ZGLAjSK7zJ,HOUSEWARES
barrel,,,,,Yes,No,No,,NFS,2100,Brown,Black,1x1,,Crafting,,1.0.0,garage,,,,No,Ranch,Yes,Does not play music,No lighting,Not for sale,FtrPirateBarrel,,1266,5BwwE5cFSHegMB6iK,HOUSEWARES
basic teacher's desk,Standard,,,,No,No,No,,2000,500,Orange,Gray,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,,No,Desk,No,Does not play music,No lighting,For sale,FtrSchoolTeachertable_Remake_0_0,0_0,1330,9N5CyjzJXCRqMBuS3,HOUSEWARES
basic teacher's desk,Wooden,,,,No,No,No,,2000,500,Yellow,Yellow,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,,No,Desk,No,Does not play music,No lighting,For sale,FtrSchoolTeachertable_Remake_1_0,1_0,1330,6Y6uYyKczyFayoPgQ,HOUSEWARES
basic teacher's desk,Monotone,,,,No,No,No,,2000,500,White,Black,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,,No,Desk,No,Does not play music,No lighting,For sale,FtrSchoolTeachertable_Remake_2_0,2_0,1330,FqtaHr9oGCmoNR7eX,HOUSEWARES
basketball hoop,Blue,,,,No,No,No,,11000,2750,Blue,White,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,school,,,No,Sports,Yes,Does not play music,No lighting,For sale,FtrBasketgoal_Remake_0_0,0_0,4226,Q3nShvpjMeN4k9x3E,HOUSEWARES
basketball hoop,Green,,,,No,No,No,,11000,2750,Green,White,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,school,,,No,Sports,Yes,Does not play music,No lighting,For sale,FtrBasketgoal_Remake_1_0,1_0,4226,2s5mgpJK6H9B4Jc9v,HOUSEWARES
basketball hoop,Black,,,,No,No,No,,11000,2750,Black,White,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,school,,,No,Sports,Yes,Does not play music,No lighting,For sale,FtrBasketgoal_Remake_2_0,2_0,4226,9KMogwX2SoozrdjAk,HOUSEWARES
bathroom sink,White,,,,No,No,No,,3300,825,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,Yes,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWashstand_Remake_0_0,0_0,1229,XsomNbeiyXXsDYs9m,HOUSEWARES
bathroom sink,Black,,,,No,No,No,,3300,825,Black,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,Yes,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWashstand_Remake_1_0,1_0,1229,ZfsXzfqM9aL7ekSkq,HOUSEWARES
bathroom sink,Beige,,,,No,No,No,,3300,825,White,Brown,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,Yes,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWashstand_Remake_2_0,2_0,1229,LhXarn989bqYjBHmi,HOUSEWARES
beach chair,White,,,,No,No,No,,920,230,White,White,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrBeachbed_Remake_0_0,0_0,664,qSh6YjFqutJvzYsKi,HOUSEWARES
beach chair,Black,,,,No,No,No,,920,230,Black,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrBeachbed_Remake_1_0,1_0,664,8RBCg487RN7ZshRww,HOUSEWARES
beach chair,Blue,,,,No,No,No,,920,230,Blue,Light blue,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrBeachbed_Remake_2_0,2_0,664,FPtBiEinuz7h58TDJ,HOUSEWARES
beach chair,Orange,,,,No,No,No,,920,230,Orange,White,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrBeachbed_Remake_3_0,3_0,664,HaJrTWRsfd9QYTA4K,HOUSEWARES
beach chair,Yellow,,,,No,No,No,,920,230,Yellow,Green,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrBeachbed_Remake_4_0,4_0,664,54w6Zog7Jq2mBydMr,HOUSEWARES
beach chair,Pink,,,,No,No,No,,920,230,Pink,Purple,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrBeachbed_Remake_5_0,5_0,664,u3JFdCmcCrMxKqGDx,HOUSEWARES
beach towel,,,Cyan zigzags,Towel,No,No,Yes,1.0,380,95,Light blue,Colorful,2x1,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrBeachtowel_Remake_0_0,0_0,3468,yHq5dgY54rweXvC5d,HOUSEWARES
beach towel,,,Red stripes,Towel,No,No,Yes,1.0,380,95,Red,White,2x1,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrBeachtowel_Remake_0_1,0_1,3468,rQ9hWyQYQry3Lw4cT,HOUSEWARES
